Invoice ID,Date,Branch,City,Customer Type,Gender,Product,Category,Quantity,Unit Price,Payment,Rating,Sales
INV5784,2026-05-17,A,Jaipur,Normal,Female,Rice,Grocery,4,62.97,UPI,4.5,251.88
INV5785,2026-03-19,B,Delhi,Member,Female,Cheese,Dairy,1,200.55,Card,4.1,200.55
INV5786,2026-02-14,A,Jaipur,Normal,Female,Biscuits,Snacks,9,26.54,Cash,3.8,238.86
INV5787,2026-05-04,D,Bengaluru,Normal,Male,Chips,Snacks,2,35.36,Net Banking,4.8,70.72
INV5788,2026-01-28,C,Mumbai,Member,Female,Soap,Personal Care,10,44.17,Net Banking,4.4,441.7
INV5789,2026-04-28,B,Delhi,Member,Male,Bread,Bakery,1,38.87,Net Banking,4.7,38.87
INV5790,2026-01-19,C,Mumbai,Member,Female,Milk,Dairy,4,54.53,UPI,4.7,218.12
INV5791,2026-03-08,A,Jaipur,Normal,Female,Chips,Snacks,10,31.99,Net Banking,4.2,319.9
INV5792,2026-04-05,B,Delhi,Member,Female,Bananas,Fruits,1,63.32,UPI,5.0,63.32
INV5793,2026-07-01,B,Delhi,Member,Male,Eggs,Dairy,5,86.19,Card,4.4,430.95
INV5794,2026-05-26,B,Delhi,Member,Female,Biscuits,Snacks,8,26.57,UPI,3.6,212.56
INV5795,2026-04-18,A,Jaipur,Member,Male,Cheese,Dairy,1,243.61,Net Banking,4.0,243.61
INV5796,2026-05-14,A,Jaipur,Normal,Male,Cold Drink,Beverages,1,70.44,UPI,4.9,70.44
INV5797,2026-06-03,A,Jaipur,Member,Female,Milk,Dairy,8,54.08,UPI,3.3,432.64
INV5798,2026-02-15,C,Mumbai,Member,Female,Chocolate,Snacks,9,57.26,Card,4.5,515.34
INV5799,2026-03-03,D,Bengaluru,Normal,Female,Biscuits,Snacks,1,28.54,UPI,5.0,28.54
INV5800,2026-05-24,B,Delhi,Normal,Male,Bananas,Fruits,8,61.67,Net Banking,4.8,493.36
INV5801,2026-02-10,D,Bengaluru,Normal,Male,Bananas,Fruits,7,62.75,UPI,4.5,439.25
INV5802,2026-04-06,A,Jaipur,Member,Male,Face Wash,Personal Care,7,133.8,Cash,4.5,936.6
INV5803,2026-03-29,B,Delhi,Member,Female,Cheese,Dairy,2,214.69,UPI,4.0,429.38
INV5804,2026-06-02,A,Jaipur,Member,Male,Noodles,Grocery,6,52.05,Cash,3.6,312.3
INV5805,2026-01-13,A,Jaipur,Member,Male,Soap,Personal Care,9,48.42,Net Banking,4.3,435.78
INV5806,2026-02-24,A,Jaipur,Member,Male,Cheese,Dairy,5,208.17,Cash,4.7,1040.85
INV5807,2026-04-24,C,Mumbai,Normal,Male,Rice,Grocery,4,73.58,Cash,4.5,294.32
INV5808,2026-04-02,B,Delhi,Member,Female,Tomato,Vegetables,8,42.08,Cash,4.3,336.64
INV5809,2026-05-24,C,Mumbai,Member,Female,Bananas,Fruits,5,51.05,Cash,3.3,255.25
INV5810,2026-01-08,D,Bengaluru,Member,Female,Noodles,Grocery,3,59.98,Cash,3.7,179.94
INV5811,2026-01-14,C,Mumbai,Member,Male,Tomato,Vegetables,2,38.84,UPI,4.4,77.68
INV5812,2026-03-10,B,Delhi,Member,Male,Tea,Beverages,1,129.84,Card,3.7,129.84
INV5813,2026-03-22,C,Mumbai,Member,Female,Rice,Grocery,7,69.09,Cash,3.3,483.63
INV5814,2026-05-07,A,Jaipur,Normal,Female,Soap,Personal Care,3,45.84,Net Banking,4.5,137.52
INV5815,2026-03-03,D,Bengaluru,Normal,Male,Tea,Beverages,2,125.63,Net Banking,3.5,251.26
INV5816,2026-04-16,C,Mumbai,Normal,Male,Shampoo,Personal Care,4,188.2,UPI,4.8,752.8
INV5817,2026-06-25,C,Mumbai,Normal,Male,Bananas,Fruits,2,60.73,Card,4.2,121.46
INV5818,2026-03-17,C,Mumbai,Normal,Female,Tomato,Vegetables,7,44.74,Card,4.0,313.18
INV5819,2026-03-28,A,Jaipur,Normal,Male,Face Wash,Personal Care,9,130.48,Cash,4.6,1174.32
INV5820,2026-05-01,B,Delhi,Member,Male,Cold Drink,Beverages,10,76.62,Net Banking,4.8,766.2
INV5821,2026-03-19,B,Delhi,Member,Female,Cheese,Dairy,10,208.82,Net Banking,3.6,2088.2
INV5822,2026-06-08,D,Bengaluru,Normal,Male,Chocolate,Snacks,10,52.72,UPI,4.0,527.2
INV5823,2026-02-15,C,Mumbai,Normal,Male,Tea,Beverages,8,135.36,Cash,3.1,1082.88
INV5824,2026-06-13,C,Mumbai,Member,Female,Shampoo,Personal Care,10,180.65,Net Banking,4.5,1806.5
INV5825,2026-01-07,A,Jaipur,Member,Male,Tomato,Vegetables,8,45.53,Cash,4.0,364.24
INV5826,2026-01-03,D,Bengaluru,Normal,Male,Noodles,Grocery,6,61.53,Card,4.4,369.18
INV5827,2026-06-05,A,Jaipur,Normal,Male,Eggs,Dairy,5,96.31,Cash,4.2,481.55
INV5828,2026-03-08,C,Mumbai,Normal,Female,Bananas,Fruits,3,50.36,Cash,4.9,151.08
INV5829,2026-01-25,A,Jaipur,Member,Female,Rice,Grocery,4,80.84,UPI,3.1,323.36
INV5830,2026-03-22,C,Mumbai,Normal,Male,Biscuits,Snacks,1,26.18,UPI,4.2,26.18
INV5831,2026-06-30,C,Mumbai,Normal,Male,Cheese,Dairy,2,196.65,Card,4.9,393.3
INV5832,2026-05-21,B,Delhi,Normal,Male,Bread,Bakery,1,45.81,Card,4.5,45.81
INV5833,2026-03-06,C,Mumbai,Normal,Female,Shampoo,Personal Care,7,198.26,Cash,4.6,1387.82
INV5834,2026-02-15,B,Delhi,Member,Male,Bananas,Fruits,3,64.3,Net Banking,3.6,192.9
INV5835,2026-03-06,D,Bengaluru,Normal,Female,Noodles,Grocery,5,47.83,Cash,4.4,239.15
INV5836,2026-01-22,A,Jaipur,Member,Male,Eggs,Dairy,8,95.34,Card,3.1,762.72
INV5837,2026-04-10,B,Delhi,Member,Female,Bread,Bakery,1,39.76,UPI,3.7,39.76
INV5838,2026-04-20,C,Mumbai,Normal,Female,Cooking Oil,Grocery,2,141.94,UPI,4.5,283.88
INV5839,2026-06-12,D,Bengaluru,Normal,Male,Cooking Oil,Grocery,5,160.27,Card,4.1,801.35
INV5840,2026-04-15,B,Delhi,Member,Female,Biscuits,Snacks,7,28.91,Cash,3.5,202.37
INV5841,2026-02-27,B,Delhi,Member,Male,Tomato,Vegetables,3,39.03,Net Banking,4.6,117.09
INV5842,2026-03-05,A,Jaipur,Member,Female,Tomato,Vegetables,5,38.8,UPI,4.6,194.0
INV5843,2026-03-19,D,Bengaluru,Member,Male,Coffee,Beverages,5,212.74,Cash,3.3,1063.7
INV5844,2026-04-14,C,Mumbai,Member,Female,Chocolate,Snacks,7,46.02,Net Banking,4.5,322.14
INV5845,2026-01-19,D,Bengaluru,Normal,Female,Milk,Dairy,7,61.02,Card,4.5,427.14
INV5846,2026-06-18,B,Delhi,Normal,Female,Cooking Oil,Grocery,1,125.04,Cash,3.4,125.04
INV5847,2026-04-13,C,Mumbai,Normal,Female,Potato,Vegetables,9,30.27,Net Banking,3.5,272.43
INV5848,2026-02-18,D,Bengaluru,Member,Male,Tomato,Vegetables,2,52.07,Cash,3.9,104.14
INV5849,2026-04-29,D,Bengaluru,Member,Female,Shampoo,Personal Care,6,181.42,UPI,3.6,1088.52
INV5850,2026-05-28,C,Mumbai,Member,Female,Coffee,Beverages,2,199.92,Card,4.0,399.84
INV5851,2026-03-04,B,Delhi,Member,Female,Shampoo,Personal Care,5,197.06,UPI,4.1,985.3
INV5852,2026-01-03,D,Bengaluru,Normal,Female,Shampoo,Personal Care,5,149.62,UPI,4.4,748.1
INV5853,2026-04-25,B,Delhi,Normal,Female,Eggs,Dairy,8,95.77,Cash,3.1,766.16
INV5854,2026-02-07,C,Mumbai,Member,Male,Cheese,Dairy,4,230.86,Card,4.5,923.44
INV5855,2026-06-28,A,Jaipur,Member,Male,Soap,Personal Care,7,45.71,Cash,3.6,319.97
INV5856,2026-04-24,B,Delhi,Normal,Male,Cooking Oil,Grocery,8,172.3,Net Banking,4.5,1378.4
INV5857,2026-03-02,C,Mumbai,Normal,Female,Rice,Grocery,1,66.13,Card,4.9,66.13
INV5858,2026-05-25,C,Mumbai,Normal,Male,Noodles,Grocery,5,57.83,UPI,3.1,289.15
INV5859,2026-06-25,A,Jaipur,Member,Male,Bread,Bakery,7,45.16,UPI,4.6,316.12
INV5860,2026-03-18,C,Mumbai,Normal,Female,Bananas,Fruits,4,64.85,UPI,4.8,259.4
INV5861,2026-06-29,B,Delhi,Member,Male,Shampoo,Personal Care,8,202.56,Cash,4.7,1620.48
INV5862,2026-02-26,B,Delhi,Normal,Female,Chips,Snacks,7,39.36,Cash,3.3,275.52
INV5863,2026-01-27,C,Mumbai,Normal,Male,Cooking Oil,Grocery,10,129.76,Cash,3.9,1297.6
INV5864,2026-04-08,B,Delhi,Normal,Male,Cheese,Dairy,1,195.17,Card,3.5,195.17
INV5865,2026-02-25,B,Delhi,Member,Male,Bread,Bakery,2,39.32,Card,4.8,78.64
INV5866,2026-03-25,A,Jaipur,Member,Male,Shampoo,Personal Care,5,196.57,Card,3.2,982.85
INV5867,2026-05-05,D,Bengaluru,Normal,Female,Milk,Dairy,9,56.83,Card,3.2,511.47
INV5868,2026-05-18,B,Delhi,Member,Male,Eggs,Dairy,10,98.95,Net Banking,4.0,989.5
INV5869,2026-02-25,C,Mumbai,Normal,Female,Noodles,Grocery,10,46.69,UPI,3.8,466.9
INV5870,2026-06-01,C,Mumbai,Member,Female,Potato,Vegetables,4,39.52,Cash,5.0,158.08
INV5871,2026-05-10,C,Mumbai,Normal,Male,Noodles,Grocery,3,52.85,Cash,4.6,158.55
INV5872,2026-03-09,D,Bengaluru,Member,Female,Soap,Personal Care,5,45.16,Net Banking,3.5,225.8
INV5873,2026-05-03,B,Delhi,Member,Female,Rice,Grocery,6,79.37,UPI,3.2,476.22
INV5874,2026-05-09,C,Mumbai,Normal,Female,Rice,Grocery,9,62.02,UPI,3.2,558.18
INV5875,2026-05-22,D,Bengaluru,Normal,Female,Tomato,Vegetables,4,42.25,Net Banking,4.8,169.0
INV5876,2026-06-26,D,Bengaluru,Member,Male,Bread,Bakery,9,42.57,Card,3.7,383.13
INV5877,2026-04-20,D,Bengaluru,Normal,Female,Tea,Beverages,1,137.27,UPI,4.0,137.27
INV5878,2026-02-23,B,Delhi,Normal,Female,Soap,Personal Care,9,41.78,Card,3.7,376.02
INV5879,2026-06-25,D,Bengaluru,Normal,Male,Bread,Bakery,1,46.05,Net Banking,4.5,46.05
INV5880,2026-06-23,A,Jaipur,Normal,Female,Apples,Fruits,8,163.64,Cash,4.9,1309.12
INV5881,2026-03-02,D,Bengaluru,Member,Female,Soap,Personal Care,9,51.45,Cash,3.0,463.05
INV5882,2026-01-31,C,Mumbai,Normal,Female,Shampoo,Personal Care,5,199.1,Cash,3.1,995.5
INV5883,2026-05-23,B,Delhi,Member,Female,Apples,Fruits,7,164.99,Cash,3.3,1154.93
INV5884,2026-02-03,B,Delhi,Member,Male,Shampoo,Personal Care,5,187.55,UPI,4.4,937.75
INV5885,2026-04-06,C,Mumbai,Member,Male,Chocolate,Snacks,4,58.44,Card,3.1,233.76
INV5886,2026-06-01,D,Bengaluru,Member,Male,Noodles,Grocery,9,64.47,Cash,4.5,580.23
INV5887,2026-01-17,B,Delhi,Normal,Female,Potato,Vegetables,4,35.99,Cash,4.6,143.96
INV5888,2026-06-11,C,Mumbai,Member,Male,Shampoo,Personal Care,8,160.83,Cash,3.0,1286.64
INV5889,2026-03-18,A,Jaipur,Normal,Male,Potato,Vegetables,6,31.41,Net Banking,3.2,188.46
INV5890,2026-05-26,C,Mumbai,Normal,Female,Face Wash,Personal Care,3,137.65,UPI,4.2,412.95
INV5891,2026-02-15,C,Mumbai,Member,Female,Shampoo,Personal Care,7,192.29,Net Banking,3.8,1346.03
INV5892,2026-03-29,B,Delhi,Normal,Female,Biscuits,Snacks,7,28.57,Card,4.7,199.99
INV5893,2026-03-27,B,Delhi,Member,Female,Milk,Dairy,5,49.07,Cash,4.5,245.35
INV5894,2026-06-15,A,Jaipur,Normal,Female,Rice,Grocery,10,60.39,UPI,3.1,603.9
INV5895,2026-03-19,B,Delhi,Normal,Male,Coffee,Beverages,7,182.56,UPI,4.2,1277.92
INV5896,2026-03-03,D,Bengaluru,Normal,Female,Noodles,Grocery,2,58.64,UPI,4.2,117.28
INV5897,2026-03-20,C,Mumbai,Member,Female,Chips,Snacks,3,35.07,Net Banking,4.0,105.21
INV5898,2026-06-12,C,Mumbai,Member,Female,Chips,Snacks,1,35.29,Net Banking,3.0,35.29
INV5899,2026-06-22,A,Jaipur,Member,Male,Tomato,Vegetables,4,52.64,Net Banking,4.6,210.56
INV5900,2026-05-19,C,Mumbai,Normal,Female,Noodles,Grocery,6,54.03,Net Banking,3.3,324.18
INV5901,2026-06-28,B,Delhi,Member,Male,Potato,Vegetables,5,36.81,Card,4.1,184.05
INV5902,2026-02-20,A,Jaipur,Normal,Male,Bread,Bakery,7,38.2,Cash,4.0,267.4
INV5903,2026-01-09,B,Delhi,Normal,Female,Bread,Bakery,10,37.53,Cash,3.1,375.3
INV5904,2026-06-27,D,Bengaluru,Normal,Male,Bread,Bakery,7,33.81,Net Banking,4.2,236.67
INV5905,2026-01-16,B,Delhi,Normal,Female,Tomato,Vegetables,9,38.37,Net Banking,4.1,345.33
INV5906,2026-05-14,D,Bengaluru,Member,Male,Bread,Bakery,1,43.24,Net Banking,4.5,43.24
INV5907,2026-01-03,C,Mumbai,Member,Female,Rice,Grocery,4,79.9,Card,4.8,319.6
INV5908,2026-02-18,C,Mumbai,Normal,Female,Bread,Bakery,9,42.82,Card,3.9,385.38
INV5909,2026-04-13,D,Bengaluru,Normal,Female,Bananas,Fruits,3,68.72,UPI,3.4,206.16
INV5910,2026-03-07,C,Mumbai,Normal,Male,Cooking Oil,Grocery,6,162.34,Cash,3.3,974.04
INV5911,2026-04-03,C,Mumbai,Member,Male,Milk,Dairy,8,64.33,Net Banking,3.4,514.64
INV5912,2026-02-02,B,Delhi,Normal,Male,Apples,Fruits,6,151.1,UPI,4.0,906.6
INV5913,2026-01-10,B,Delhi,Member,Male,Soap,Personal Care,8,44.21,Cash,3.1,353.68
INV5914,2026-03-04,C,Mumbai,Member,Female,Chips,Snacks,8,39.72,UPI,3.3,317.76
INV5915,2026-02-06,B,Delhi,Member,Male,Potato,Vegetables,6,38.26,Card,3.5,229.56
INV5916,2026-03-25,D,Bengaluru,Normal,Male,Chocolate,Snacks,4,41.93,Card,4.1,167.72
INV5917,2026-04-21,C,Mumbai,Member,Male,Coffee,Beverages,8,213.05,UPI,3.5,1704.4
INV5918,2026-03-27,C,Mumbai,Member,Male,Potato,Vegetables,3,37.0,UPI,3.7,111.0
INV5919,2026-05-26,D,Bengaluru,Member,Male,Face Wash,Personal Care,3,126.89,Cash,4.0,380.67
INV5920,2026-06-14,B,Delhi,Member,Male,Potato,Vegetables,7,32.49,Net Banking,3.6,227.43
INV5921,2026-04-21,A,Jaipur,Member,Male,Chocolate,Snacks,9,53.33,Cash,4.3,479.97
INV5922,2026-06-26,B,Delhi,Normal,Male,Bananas,Fruits,7,52.65,Cash,3.2,368.55
INV5923,2026-01-29,B,Delhi,Normal,Male,Bananas,Fruits,5,51.55,Card,4.1,257.75
INV5924,2026-02-13,D,Bengaluru,Member,Female,Rice,Grocery,6,74.85,Card,3.5,449.1
INV5925,2026-04-16,B,Delhi,Normal,Female,Soap,Personal Care,8,47.7,UPI,4.6,381.6
INV5926,2026-04-16,B,Delhi,Member,Female,Biscuits,Snacks,1,32.96,Card,4.7,32.96
INV5927,2026-03-12,A,Jaipur,Normal,Male,Bread,Bakery,4,39.48,Cash,4.4,157.92
INV5928,2026-03-22,B,Delhi,Normal,Female,Tea,Beverages,5,103.01,UPI,3.3,515.05
INV5929,2026-04-20,D,Bengaluru,Member,Female,Coffee,Beverages,7,175.11,UPI,3.6,1225.77
INV5930,2026-05-26,C,Mumbai,Member,Female,Tea,Beverages,8,102.59,Card,4.0,820.72
INV5931,2026-02-11,A,Jaipur,Normal,Female,Bread,Bakery,5,35.48,Net Banking,4.8,177.4
INV5932,2026-01-20,B,Delhi,Normal,Female,Soap,Personal Care,3,53.12,Card,3.4,159.36
INV5933,2026-02-27,C,Mumbai,Normal,Female,Rice,Grocery,9,70.56,UPI,3.0,635.04
INV5934,2026-06-17,C,Mumbai,Member,Female,Eggs,Dairy,4,100.87,UPI,3.7,403.48
INV5935,2026-06-19,A,Jaipur,Member,Male,Milk,Dairy,4,54.76,Net Banking,4.4,219.04
INV5936,2026-02-11,D,Bengaluru,Normal,Male,Noodles,Grocery,1,52.71,Cash,3.1,52.71
INV5937,2026-06-09,B,Delhi,Member,Male,Tomato,Vegetables,3,49.92,UPI,3.4,149.76
INV5938,2026-06-22,B,Delhi,Normal,Female,Shampoo,Personal Care,5,202.94,Net Banking,5.0,1014.7
INV5939,2026-01-23,B,Delhi,Member,Male,Coffee,Beverages,5,212.08,Cash,3.6,1060.4
INV5940,2026-02-21,A,Jaipur,Member,Male,Tomato,Vegetables,2,49.42,Card,5.0,98.84
INV5941,2026-03-12,B,Delhi,Member,Female,Bread,Bakery,1,41.22,Net Banking,3.5,41.22
INV5942,2026-06-30,B,Delhi,Normal,Female,Cheese,Dairy,6,253.99,Cash,4.7,1523.94
INV5943,2026-04-04,C,Mumbai,Normal,Female,Cold Drink,Beverages,6,64.46,UPI,4.9,386.76
INV5944,2026-02-05,A,Jaipur,Normal,Female,Eggs,Dairy,2,77.01,UPI,3.5,154.02
INV5945,2026-05-16,B,Delhi,Member,Male,Tomato,Vegetables,7,39.76,Net Banking,4.4,278.32
INV5946,2026-01-07,B,Delhi,Member,Male,Cold Drink,Beverages,1,61.97,Card,4.0,61.97
INV5947,2026-03-20,C,Mumbai,Normal,Female,Milk,Dairy,1,63.68,Net Banking,3.2,63.68
INV5948,2026-04-24,B,Delhi,Normal,Female,Cheese,Dairy,3,234.1,UPI,3.4,702.3
INV5949,2026-04-12,D,Bengaluru,Member,Female,Chocolate,Snacks,5,48.57,Cash,4.1,242.85
INV5950,2026-05-09,B,Delhi,Member,Male,Eggs,Dairy,4,99.52,Card,3.5,398.08
INV5951,2026-01-25,A,Jaipur,Member,Female,Shampoo,Personal Care,3,151.72,Cash,4.8,455.16
INV5952,2026-04-18,A,Jaipur,Member,Male,Apples,Fruits,5,128.18,Net Banking,3.6,640.9
INV5953,2026-03-21,D,Bengaluru,Member,Female,Potato,Vegetables,3,37.01,Net Banking,3.2,111.03
INV5954,2026-04-22,A,Jaipur,Member,Male,Tomato,Vegetables,2,44.25,Cash,3.3,88.5
INV5955,2026-04-20,C,Mumbai,Normal,Male,Noodles,Grocery,4,63.69,Cash,3.9,254.76
INV5956,2026-02-05,D,Bengaluru,Member,Female,Face Wash,Personal Care,6,115.14,Cash,5.0,690.84
INV5957,2026-04-14,B,Delhi,Normal,Female,Chocolate,Snacks,7,59.28,Net Banking,3.8,414.96
INV5958,2026-03-31,A,Jaipur,Member,Female,Chocolate,Snacks,2,56.27,Cash,3.6,112.54
INV5959,2026-03-24,B,Delhi,Member,Male,Tomato,Vegetables,6,42.21,UPI,3.1,253.26
INV5960,2026-06-27,A,Jaipur,Normal,Male,Face Wash,Personal Care,2,132.75,Cash,4.4,265.5
INV5961,2026-03-09,C,Mumbai,Member,Female,Tea,Beverages,5,135.18,UPI,4.8,675.9
INV5962,2026-05-11,D,Bengaluru,Normal,Female,Cold Drink,Beverages,10,64.39,UPI,3.6,643.9
INV5963,2026-06-20,D,Bengaluru,Normal,Male,Chips,Snacks,2,37.07,Cash,4.3,74.14
INV5964,2026-01-25,C,Mumbai,Normal,Female,Biscuits,Snacks,5,30.27,Card,3.1,151.35
INV5965,2026-02-28,C,Mumbai,Member,Female,Soap,Personal Care,2,43.48,Card,4.9,86.96
INV5966,2026-04-26,C,Mumbai,Normal,Male,Chocolate,Snacks,2,53.71,Card,5.0,107.42
INV5967,2026-03-03,D,Bengaluru,Normal,Male,Tea,Beverages,4,112.19,UPI,4.8,448.76
INV5968,2026-03-28,C,Mumbai,Member,Male,Milk,Dairy,10,51.84,Card,3.2,518.4
INV5969,2026-03-14,C,Mumbai,Normal,Male,Soap,Personal Care,2,52.68,Card,4.3,105.36
INV5970,2026-05-16,B,Delhi,Normal,Male,Potato,Vegetables,1,34.57,Cash,3.4,34.57
INV5971,2026-01-24,D,Bengaluru,Member,Female,Cheese,Dairy,4,243.93,Net Banking,4.6,975.72
INV5972,2026-02-05,D,Bengaluru,Normal,Male,Milk,Dairy,2,47.0,UPI,3.1,94.0
INV5973,2026-06-25,B,Delhi,Member,Male,Potato,Vegetables,7,39.88,Net Banking,3.9,279.16
INV5974,2026-04-06,B,Delhi,Normal,Female,Apples,Fruits,4,139.76,UPI,3.1,559.04
INV5975,2026-02-27,B,Delhi,Member,Female,Biscuits,Snacks,7,28.39,UPI,4.7,198.73
INV5976,2026-01-22,B,Delhi,Normal,Male,Bananas,Fruits,2,57.55,Card,4.2,115.1
INV5977,2026-04-12,C,Mumbai,Normal,Male,Noodles,Grocery,5,59.95,Cash,4.1,299.75
INV5978,2026-03-24,C,Mumbai,Member,Male,Potato,Vegetables,3,34.51,Net Banking,4.4,103.53
INV5979,2026-05-18,C,Mumbai,Normal,Male,Cooking Oil,Grocery,6,163.07,Net Banking,4.1,978.42
INV5980,2026-06-13,D,Bengaluru,Normal,Female,Biscuits,Snacks,3,26.74,Card,4.9,80.22
INV5981,2026-05-06,D,Bengaluru,Normal,Female,Chips,Snacks,4,36.18,Net Banking,3.7,144.72
INV5982,2026-06-04,D,Bengaluru,Member,Male,Chips,Snacks,7,29.69,Net Banking,4.5,207.83
INV5983,2026-02-13,B,Delhi,Member,Female,Coffee,Beverages,7,210.85,UPI,3.1,1475.95
INV5984,2026-01-29,D,Bengaluru,Member,Female,Soap,Personal Care,6,52.55,Cash,4.5,315.3
INV5985,2026-01-28,D,Bengaluru,Normal,Male,Tea,Beverages,10,119.02,Cash,4.0,1190.2
INV5986,2026-03-21,D,Bengaluru,Member,Female,Bread,Bakery,8,37.93,Net Banking,3.7,303.44
INV5987,2026-01-10,A,Jaipur,Normal,Male,Cooking Oil,Grocery,9,148.37,Net Banking,5.0,1335.33
INV5988,2026-02-03,C,Mumbai,Member,Female,Chips,Snacks,9,39.7,UPI,3.6,357.3
INV5989,2026-01-31,A,Jaipur,Member,Male,Bread,Bakery,4,40.31,Card,4.9,161.24
INV5990,2026-01-02,C,Mumbai,Member,Male,Tea,Beverages,1,132.01,UPI,3.4,132.01
INV5991,2026-06-24,C,Mumbai,Member,Male,Tea,Beverages,7,140.32,Card,4.0,982.24
INV5992,2026-04-17,D,Bengaluru,Normal,Female,Tea,Beverages,5,116.18,Card,4.8,580.9
INV5993,2026-02-27,C,Mumbai,Member,Female,Tomato,Vegetables,1,50.23,UPI,3.0,50.23
INV5994,2026-05-23,B,Delhi,Normal,Female,Face Wash,Personal Care,9,101.83,Cash,4.9,916.47
INV5995,2026-03-18,B,Delhi,Member,Male,Tomato,Vegetables,5,38.92,UPI,3.7,194.6
INV5996,2026-03-01,A,Jaipur,Normal,Female,Chocolate,Snacks,7,55.82,Card,3.3,390.74
INV5997,2026-05-23,B,Delhi,Normal,Female,Tea,Beverages,6,119.6,Cash,3.9,717.6
INV5998,2026-05-11,B,Delhi,Member,Male,Milk,Dairy,7,62.15,Cash,3.1,435.05
INV5999,2026-05-05,D,Bengaluru,Normal,Male,Cooking Oil,Grocery,4,131.1,UPI,4.1,524.4
INV6000,2026-01-20,A,Jaipur,Normal,Male,Cheese,Dairy,7,197.39,Cash,4.8,1381.73
INV6001,2026-06-14,A,Jaipur,Member,Female,Bread,Bakery,4,38.39,Cash,4.5,153.56
INV6002,2026-05-27,B,Delhi,Member,Male,Eggs,Dairy,9,96.06,UPI,5.0,864.54
INV6003,2026-01-31,B,Delhi,Member,Male,Biscuits,Snacks,8,27.34,Net Banking,3.8,218.72
INV6004,2026-05-19,A,Jaipur,Normal,Female,Milk,Dairy,2,56.43,Cash,3.8,112.86
INV6005,2026-03-01,B,Delhi,Member,Female,Cooking Oil,Grocery,7,170.99,UPI,3.4,1196.93
INV6006,2026-04-29,C,Mumbai,Member,Female,Cheese,Dairy,4,210.37,UPI,4.6,841.48
INV6007,2026-06-25,C,Mumbai,Normal,Male,Cheese,Dairy,6,250.78,Net Banking,3.5,1504.68
INV6008,2026-05-21,A,Jaipur,Member,Male,Soap,Personal Care,7,43.16,Cash,4.5,302.12
INV6009,2026-06-14,C,Mumbai,Member,Female,Potato,Vegetables,10,35.07,Card,3.5,350.7
INV6010,2026-03-12,D,Bengaluru,Normal,Male,Soap,Personal Care,1,43.74,Card,5.0,43.74
INV6011,2026-01-07,C,Mumbai,Member,Male,Cooking Oil,Grocery,6,157.41,Cash,4.1,944.46
INV6012,2026-02-22,B,Delhi,Normal,Female,Tomato,Vegetables,9,52.86,Cash,4.2,475.74
INV6013,2026-04-01,C,Mumbai,Member,Female,Chips,Snacks,1,34.6,UPI,3.4,34.6
INV6014,2026-04-12,A,Jaipur,Normal,Male,Tea,Beverages,8,133.25,UPI,3.1,1066.0
INV6015,2026-01-06,D,Bengaluru,Normal,Female,Coffee,Beverages,10,212.87,Card,4.7,2128.7
INV6016,2026-01-29,C,Mumbai,Member,Male,Bananas,Fruits,4,69.16,Cash,3.8,276.64
INV6017,2026-03-26,A,Jaipur,Member,Female,Apples,Fruits,1,128.27,UPI,3.6,128.27
INV6018,2026-03-14,D,Bengaluru,Normal,Female,Cheese,Dairy,1,225.79,Card,3.2,225.79
INV6019,2026-03-12,A,Jaipur,Normal,Male,Cold Drink,Beverages,4,69.73,Card,4.8,278.92
INV6020,2026-04-14,D,Bengaluru,Normal,Male,Biscuits,Snacks,6,30.14,Net Banking,4.0,180.84
INV6021,2026-06-12,A,Jaipur,Member,Male,Cheese,Dairy,1,194.38,Cash,4.2,194.38
INV6022,2026-03-26,A,Jaipur,Normal,Female,Face Wash,Personal Care,8,126.91,Net Banking,4.6,1015.28
INV6023,2026-01-27,C,Mumbai,Normal,Male,Noodles,Grocery,2,58.31,UPI,4.1,116.62
INV6024,2026-03-09,C,Mumbai,Member,Female,Chocolate,Snacks,5,53.62,UPI,3.1,268.1
INV6025,2026-04-07,C,Mumbai,Member,Male,Soap,Personal Care,1,50.7,Card,3.8,50.7
INV6026,2026-01-30,C,Mumbai,Normal,Male,Chips,Snacks,9,32.01,UPI,4.8,288.09
INV6027,2026-04-27,A,Jaipur,Normal,Male,Noodles,Grocery,2,48.91,Net Banking,3.1,97.82
INV6028,2026-05-04,D,Bengaluru,Normal,Male,Tea,Beverages,4,137.24,Cash,3.7,548.96
INV6029,2026-02-06,D,Bengaluru,Member,Male,Potato,Vegetables,9,32.38,Card,4.6,291.42
INV6030,2026-02-05,D,Bengaluru,Member,Male,Biscuits,Snacks,3,27.2,Card,4.5,81.6
INV6031,2026-06-27,B,Delhi,Normal,Male,Tomato,Vegetables,3,45.12,UPI,4.4,135.36
INV6032,2026-04-19,C,Mumbai,Member,Male,Chips,Snacks,5,38.8,Card,4.5,194.0
INV6033,2026-02-24,A,Jaipur,Member,Female,Apples,Fruits,8,153.19,Card,4.1,1225.52
INV6034,2026-05-20,B,Delhi,Member,Female,Soap,Personal Care,2,37.43,Cash,4.7,74.86
INV6035,2026-02-19,D,Bengaluru,Member,Female,Cold Drink,Beverages,10,76.04,Card,4.0,760.4
INV6036,2026-03-14,B,Delhi,Member,Male,Bread,Bakery,4,37.7,Cash,4.8,150.8
